file,commit,date,line
back\config.yaml,019fb288c1610b8203534e5fdbd647d80cc82f4d,2025-02-04,communes: https://data.ofgl.fr/explore/dataset/ofgl-base-communes-consolidee/download/?format=csv&disjunctive.reg_name=true&disjunctive.dep_name=true&disjunctive.epci_name=true&disjunctive.tranche_population=true&disjunctive.tranche_revenu_imposable_par_habitant=true&disjunctive.com_name=true&disjunctive.agregat=true&refine.exer=2020&refine.agregat=D%C3%A9penses+totales&timezone=Europe/Berlin&lang=fr&use_labels_for_header=true&csv_separator=%3B
back\config.yaml,019fb288c1610b8203534e5fdbd647d80cc82f4d,2025-02-04,interco: https://data.ofgl.fr/explore/dataset/ofgl-base-gfp-consolidee/download/?format=csv&disjunctive.dep_name=true&disjunctive.gfp_tranche_population=true&disjunctive.nat_juridique=true&disjunctive.mode_financement=true&disjunctive.gfp_tranche_revenu_imposable_par_habitant=true&disjunctive.epci_name=true&disjunctive.agregat=true&refine.exer=2020&refine.agregat=D%C3%A9penses+totales&timezone=Europe/Berlin&lang=fr&use_labels_for_header=true&csv_separator=%3B
back\config.yaml,019fb288c1610b8203534e5fdbd647d80cc82f4d,2025-02-04,url: https://static.data.gouv.fr/resources/donnees-de-lobservatoire-open-data-des-territoires-edition-2022/20230202-112356/indicateurs-odater-organisations-2022-12-31-.csv
back\config.yaml,019fb288c1610b8203534e5fdbd647d80cc82f4d,2025-02-04,epci_coord_url : https://www.data.gouv.fr/fr/datasets/r/c4cdd239-c82d-41ac-b0fb-530cccbab108
back\config.yaml,019fb288c1610b8203534e5fdbd647d80cc82f4d,2025-02-04,communes_id_url : https://www.data.gouv.fr/fr/datasets/r/863a5d6f-cc5c-40e0-a349-8a15719cb25e
back\config.yaml,019fb288c1610b8203534e5fdbd647d80cc82f4d,2025-02-04,url: https://www.data.gouv.fr/fr/datasets/r/f868cca6-8da1-4369-a78d-47463f19a9a3
back\config.yaml,019fb288c1610b8203534e5fdbd647d80cc82f4d,2025-02-04,url: https://www.data.gouv.fr/fr/datasets/r/4babf5f2-6a9c-45b5-9144-ca5eae6a7a6d
back\config.yaml,019fb288c1610b8203534e5fdbd647d80cc82f4d,2025-02-04,"url: ""https://www.data.gouv.fr/api/1/datasets/"""
back\config.yaml,019fb288c1610b8203534e5fdbd647d80cc82f4d,2025-02-04,"url: ""https://schema.data.gouv.fr/schemas/scdl/subventions/2.1.0/schema.json"""
back\config.yaml,019fb288c1610b8203534e5fdbd647d80cc82f4d,2025-02-04,"url: ""https://www.data.gouv.fr/fr/datasets/r/16962018-5c31-4296-9454-5998585496d2"""
back\config.yaml,019fb288c1610b8203534e5fdbd647d80cc82f4d,2025-02-04,"url: ""https://schema.data.gouv.fr/schemas/139bercy/format-commande-publique/1.5.0/marches.json"""
back\scripts\datasets\communities_contacts.py,192e0450fcc7334d9bbed4995c31a5a1192d8c54,2025-12-17,"return f""https://www.data.gouv.fr/fr/datasets/r/{resource_id}"""
back\scripts\datasets\communities_contacts.py,f861d81c63b07c9326ae7ef2207a06ead5ee269a,2025-06-11,"return f""https://www.data.gouv.fr/fr/datasets/r/{resource_id}"""
back\scripts\datasets\communities_contacts.py,cc6abbafa059c493cffce4b5ba5f59ac09d18e93,2025-04-24,"return f""https://www.data.gouv.fr/fr/datasets/r/{resource_id}"""
back\scripts\datasets\communities_contacts.py,5890557b4956b2ee3b08f6338c3346b6b2fed923,2025-04-21,"return f""https://www.data.gouv.fr/fr/datasets/r/{resource_id}"""
back\scripts\datasets\datagouv_catalog.py,c17ca65cee61cde4374096d48f513424a8ae17c8,2025-07-05,"pl.lit(""https://www.data.gouv.fr/fr/datasets/r/"")"
back\scripts\datasets\datagouv_catalog.py,c17ca65cee61cde4374096d48f513424a8ae17c8,2025-07-05,"""https://www.data.gouv.fr/api/1/datasets/catalogue-des-donnees-de-data-gouv-fr/"""
back\scripts\datasets\datagouv_catalog.py,f7eb339d8900dad01546d62057c2a560254e5a33,2025-07-05,"pl.lit(""https://www.data.gouv.fr/fr/datasets/r/"")"
back\scripts\datasets\datagouv_catalog.py,f861d81c63b07c9326ae7ef2207a06ead5ee269a,2025-06-11,"pl.lit(""https://www.data.gouv.fr/fr/datasets/r/"")"
back\scripts\datasets\datagouv_catalog.py,cc6abbafa059c493cffce4b5ba5f59ac09d18e93,2025-04-24,"pl.lit(""https://www.data.gouv.fr/fr/datasets/r/"")"
back\scripts\datasets\datagouv_catalog.py,8ae3987bb30ea2948fc91834d02b8667194464d8,2025-04-04,"pl.lit(""https://www.data.gouv.fr/fr/datasets/r/"")"
back\scripts\datasets\elected_officials.py,94d3b2e6a6783c5e21f9f3fefcbb05f5e07c96ca,2025-06-11,"url=lambda df: ""https://www.data.gouv.fr/fr/datasets/r/"" + df[""resource_id""],"
back\scripts\datasets\elected_officials.py,f861d81c63b07c9326ae7ef2207a06ead5ee269a,2025-06-11,"url=lambda df: ""https://www.data.gouv.fr/fr/datasets/r/"" + df[""resource_id""],"
back\scripts\datasets\elected_officials.py,cc6abbafa059c493cffce4b5ba5f59ac09d18e93,2025-04-24,"url=lambda df: ""https://www.data.gouv.fr/fr/datasets/r/"" + df[""resource_id""],"
back\scripts\datasets\elected_officials.py,cec45340f115e3f5f4d9297aef8c66c4ec1cd54c,2025-04-13,"url=lambda df: ""https://www.data.gouv.fr/fr/datasets/r/"" + df[""resource_id""],"
back\scripts\utils\datagouv_api.py,94d3b2e6a6783c5e21f9f3fefcbb05f5e07c96ca,2025-06-11,"return f""https://www.data.gouv.fr/fr/datasets/r/{file_id}"""
back\scripts\utils\datagouv_api.py,94d3b2e6a6783c5e21f9f3fefcbb05f5e07c96ca,2025-06-11,"url = f""https://www.data.gouv.fr/api/1/datasets/{dataset_id}/"""
back\scripts\utils\datagouv_api.py,94d3b2e6a6783c5e21f9f3fefcbb05f5e07c96ca,2025-06-11,"url = ""https://www.data.gouv.fr/api/1/datasets/"""
back\scripts\utils\datagouv_api.py,d881eeef368298cbb4c7ffa1ef5ac90d780b6e9d,2025-05-28,"return f""https://www.data.gouv.fr/fr/datasets/r/{file_id}"""
back\scripts\utils\datagouv_api.py,d881eeef368298cbb4c7ffa1ef5ac90d780b6e9d,2025-05-28,"url = f""https://www.data.gouv.fr/api/1/datasets/{dataset_id}/"""
back\scripts\utils\datagouv_api.py,d881eeef368298cbb4c7ffa1ef5ac90d780b6e9d,2025-05-28,"url = ""https://www.data.gouv.fr/api/1/datasets/"""
back\scripts\utils\datagouv_api.py,cb1d8df111821a7de2d30fa22c17d1b8805a28b5,2025-03-26,"return f""https://www.data.gouv.fr/fr/datasets/r/{file_id}"""
back\scripts\utils\datagouv_api.py,cb1d8df111821a7de2d30fa22c17d1b8805a28b5,2025-03-26,"url = f""https://www.data.gouv.fr/api/1/datasets/{dataset_id}/"""
back\scripts\utils\datagouv_api.py,cb1d8df111821a7de2d30fa22c17d1b8805a28b5,2025-03-26,"url = ""https://www.data.gouv.fr/api/1/datasets/"""
back\scripts\utils\datagouv_api.py,1b5da49cb81bbe8bb92dffaa2e8fa00a61be0540,2025-03-15,"url = f""https://www.data.gouv.fr/api/1/datasets/{dataset_id}/"""
back\scripts\utils\datagouv_api.py,1b5da49cb81bbe8bb92dffaa2e8fa00a61be0540,2025-03-15,"url = ""https://www.data.gouv.fr/api/1/datasets/"""
back\scripts\utils\datagouv_api.py,8638731c74a07257e9f014653541a6b87e412504,2025-03-11,"url = f""https://www.data.gouv.fr/api/1/datasets/{dataset_id}/"""
back\scripts\utils\datagouv_api.py,8638731c74a07257e9f014653541a6b87e412504,2025-03-11,"url = ""https://www.data.gouv.fr/api/1/datasets/"""
back\scripts\utils\datagouv_api.py,6dc0ceaf42f6dd1673e254c35bb1b410a7e22f5e,2025-03-03,"url = f""https://www.data.gouv.fr/api/1/datasets/{dataset_id}/"""
back\scripts\utils\datagouv_api.py,6dc0ceaf42f6dd1673e254c35bb1b410a7e22f5e,2025-03-03,"url = ""https://www.data.gouv.fr/api/1/datasets/"""
back\scripts\utils\datagouv_api.py,3bdd915c3b3aa5cf8f03dc7cd291029d725769c2,2025-02-24,"url = f""https://www.data.gouv.fr/api/1/datasets/{dataset_id}/"""
back\scripts\utils\datagouv_api.py,3bdd915c3b3aa5cf8f03dc7cd291029d725769c2,2025-02-24,"url = ""https://www.data.gouv.fr/api/1/datasets/"""
back\scripts\utils\geolocator.py,ed75edf72cd14d0917ebb9bb6e7f00b7457e0ac1,2025-06-30,"return f""https://geo.api.gouv.fr/{geo_type}?fields=centre&geometry=centre"""
back\scripts\utils\geolocator.py,ed75edf72cd14d0917ebb9bb6e7f00b7457e0ac1,2025-06-30,"return f""https://object.data.gouv.fr/contours-administratifs/2025/geojson/{geo_type}-1000m.geojson"""
back\scripts\utils\geolocator.py,18ecea5fff728341c5103ed4a3153a9e07df0c1c,2025-02-07,"url = f""https://api-adresse.data.gouv.fr/search/?q={formatted_city_name}code={city_code}&type=municipality"""
back\scripts\utils\geolocator.py,7820dee6e41385ff9f5f6083e49674b84c3a2400,2025-02-05,"url = f""https://api-adresse.data.gouv.fr/search/?q={formatted_city_name}code={city_code}&type=municipality"""
back\scripts\utils\geolocator.py,63fe1ab96c20f9fbdea66166dbd48e0392364858,2025-02-05,"url = f""https://api-adresse.data.gouv.fr/search/?q={formatted_city_name}code={city_code}&type=municipality"""
back\scripts\utils\geolocator.py,ab024e30e5330b0f0a84a3ce098f4475b354a9b3,2025-02-04,"url = f""https://api-adresse.data.gouv.fr/search/?q={formatted_city_name}code={city_code}&type=municipality"""
back\scripts\utils\geolocator.py,019fb288c1610b8203534e5fdbd647d80cc82f4d,2025-02-04,"url = f""https://api-adresse.data.gouv.fr/search/?q={formatted_city_name}code={city_code}&type=municipality"""
